Date / Time,City,State,Shape,Duration,Summary,Posted
8/10/2014 20:30,Vandenberg Village,CA,Circle,~5 minutes,"It was very red, almost looked on fire. It was a very large light when we first saw it. It was in the North sky and was heading S.",8/15/2014
8/10/2014 20:27,Boca Raton,FL,Circle,3 minutes,Circular object with a ring of green lights with 2 red lights next to each other.,8/15/2014
8/10/2014 20:25,Asheboro,NC,Disk,5 minutes,"LARGE SILVER DISK SPOTTED OVER ASHEBORO, NORTH CAROLINA!",9/18/2014
8/10/2014 20:15,Hatfield,PA,Rectangle,4 minutes,Bright red light at low altitude moved quickly and silently s to n. An exact duplicate followed 3 min later.,8/15/2014
8/10/2014 19:30,Phoenix,AZ,Light,3 minutes,I very bright light was in the air in north Phoenix and then flew away faster than any plane.,8/15/2014
8/10/2014 19:00,Bowmanville (Canada),ON,Diamond,5 minutes,"Diamond shape, low to ground, low noise, 3 lights, then 1 light moved closer to one otherr light",8/15/2014
8/10/2014 19:00,Orange,CA,Circle,4 minutes,3 orange ball lights.,8/15/2014
8/10/2014 15:50,Sea-Tac,WA,Egg,10 minutes,Floating egg shaped object clearly visible with sunlight reflecting off a perfectly smooth surface with 2 antenna like protrusions,8/22/2014
8/10/2014 10:40,Edgerton,WI,Diamond,0:10,"It was a diamond-shaped saucer, with red and white lights, verticle to each other.",8/15/2014
8/10/2014 5:45,Conde-Bahia (Brazil),,Triangle,30 seconds,Triangular shape object in front of the sun.,8/15/2014
8/10/2014 4:45,Thunder Bay (Canada),ON,Light,10 seconds,Bright light moved in straight line rapidly across 4:45 am sky in Thunder Bay. No differentiation in size shape colour or brightness.,8/15/2014
8/10/2014 3:00,Clearwater,FL,Disk,50-90 seconds,"Saucer spotted at an extremely low altitude, above neighbors' tree in the backyard.",8/15/2014
8/10/2014 2:10,Granby,MO,Sphere,1 minute,"I saw an orb floating across my street and thru my yard , looking out of my bedroom window at 2:10 am. It was orange in color.",9/10/2014
8/9/2014 23:30,Ocean City,NJ,Fireball,15 minutes,"Red orange fireballs, Ocean City, NJ.",8/15/2014
8/9/2014 23:30,San Angelo,TX,Light,3 minutes,Orange light in the sky.,8/15/2014
8/9/2014 23:20,Fair Oaks,PA,Sphere,60 seconds,Strange half blue and half red spherical light.,8/15/2014
8/9/2014 23:15,Dunnsville,VA,Fireball,10 minutes,"Orange fireballs came from treeline flying S, and low then veered to the E, and quickly ascended until it disappeared.",8/15/2014
8/9/2014 23:15,Dunnsville,VA,Fireball,10 minutes,Bright orange fireballs appeared from the tree line and came towards us and veered off to the left and quickly ascended and disappeared,8/15/2014
8/9/2014 23:15,Dunnsville,VA,Fireball,10 minutes,Bright orange fireballs came from the tree line flying low then veered off to the left and then quickly ascended until it disappeared.,8/15/2014
8/9/2014 23:00,Kangirsujuaq (Canada),QC,Unknown,90 seconds,"About 14 minutes ago (23:00), my daughter and I took our dog out so he could do his job.",8/15/2014
,,,,,,
,,,,,While we were outside I looked up towards t,
8/9/2014 23:00,Front Royal,VA,Light,30 seconds,We thought it was a satellite near th ed big ripper...the light got brighter then just disappeared....I am a believer my friend is not.,8/15/2014
8/9/2014 23:00,Hagerstown,MD,Fireball,2 minutes,"Fireball in the sky no sound, was there for two minutes then completely gone. Was not a plane was too close to be a plane.",8/15/2014
8/9/2014 22:45,Cape May,NJ,Light,5 minutes,"It was decently close and silent, it disappeared and reappeared and was bright red and moved around the sky in an unexplainable way.",8/15/2014
8/9/2014 22:30,North Brookfield,MA,Light,1 minute,Saw 5 orange lights in sky move southeast and then straight up.,8/15/2014
8/9/2014 22:30,Monaca,PA,Light,2-3 minutes,Bright red light circle traveling quickly north to south in eastern sky - no sound.,8/15/2014
8/9/2014 22:23,South Baldwin,PA,Sphere,5 minutes,"An orange sphere was moving very slowly from right to left, it stopped, was idle for a few moments and then took off in a straight line",8/15/2014
8/9/2014 22:23,New Stanton,PA,Formation,0:00:30,"Witnessed a group of orange/amber lights very low in the sky, south of PA turnpke in New Stanton, PA.",8/15/2014
8/9/2014 22:15,Wescosville,PA,Fireball,2 minutes,Orange ball over Lehigh Valley skies.,8/15/2014
8/9/2014 22:15,Uniontown,OH,Oval,3 minutes,Saw several orange lights coming from the northeast going west south west They disappeared one by one at about the same area. About tw,8/15/2014
8/9/2014 22:15,Traverse City,MI,Other,1 minute,"Five bright large red lights in the Traverse City, Michigan, sky.",8/15/2014
8/9/2014 22:00,Emerald Isle,,Circle,2 minutes,"Bright, round, orange ball suddenly appeared and drifted across sky from east to west before disappearing as quickly as it appeared",8/15/2014
8/9/2014 22:00,Clackamas (south of),OR,Oval,>1 hour,I seen a star that looked bigger/closer and just seemed different. Different enough to bring two other people with me on the balcony to,8/15/2014
8/9/2014 22:00,Holtsville,NY,Circle,3 minutes,Bright orange sphere moves side to side then hovers for 2 minutes flies south and fades out of sight.,8/15/2014
8/9/2014 21:48,Cornwall (Canada),ON,Fireball,30 seconds,"2 orange/red glowing fireballs Cornwall, Ontario.",8/15/2014
8/9/2014 21:45,Iroquois Falls (Canada),ON,Circle,30 minutes,"Three, circular, low flying, objects, reflecting a red light, consecutively fly over a lake, following the same trajectory.",8/15/2014
8/9/2014 21:45,Barrie (Canada),ON,Triangle,30 seconds,Black triangular shape with a red pulsating light underneath its center.,8/15/2014
8/9/2014 21:45,Easton,PA,Triangle,15-20 minutes,Orange trangle shapes in the sky over easton PA,8/15/2014
8/9/2014 21:30,Bristol,PA,Circle,0:01,5-6 balls of red light ascended from horizon into sky.,8/15/2014
8/9/2014 21:00,Douglassville,PA,Light,15 minutes,"EIGHT OF US ADULTS AND 5 CHILDREN HAVING A LAWN BIRTHDAY PARTY AT MY BROTHERS HOME IN THE SUBURBS AWAY FROM CITY LIGHTS,WITH ONLY ELECT",8/15/2014
8/9/2014 21:00,Warwick,,,5 minutes,Large orange light moving slowly north in the sky. Got very bright and then just went out.,8/15/2014
8/9/2014 20:20,Mount Vernon,OH,Light,6 minutes,"This was seen by a neighbor, retired school teacher. I am a retired business woman.",8/15/2014
8/9/2014 20:15,Miles City,MT,,unknown,"Air carrier pilot reported to enroute traffic control an object shiny and fast at FL320 over Miles City, MT.",8/15/2014
8/9/2014 19:51,Vancouver,WA,Formation,5 minutes,Rotating glinting swarm at high altitude.,8/15/2014
8/9/2014 12:00,Tampa,FL,Disk,15 seconds,"Shiny silver disc traveling at a fast pace on the outskirt of the clouds with grandson in Tampa, FL.",8/15/2014
8/9/2014 4:04,Banks,OR,Circle,10 minutes,Very large bright orb lighting up the entire surroundings. Then suddenly gone.,8/15/2014
8/9/2014 4:00,Allen,TX,Light,45 minutes,Burst of bright flashing of lights that lit up the sky.,8/15/2014
8/9/2014 3:30,Chateauguay (Canada),QC,Circle,30 seconds,Circular white object gradually disappearing to a point.,8/22/2014
8/9/2014 2:45,Whitby (Canada),ON,Light,20 seconds,Was outside trying to find Andromeda galaxy (M31) with binoculars... it's pretty easy to find... i spotted what i thought was a satelli,8/15/2014
8/9/2014 2:30,Chicago,IL,Changing,2 minutes,More Orange orbs in the night sky in Chicago,8/22/2014
8/9/2014 2:00,Breaux Bridge,LA,Light,~3 hours,Two red and white blinking lights that stayed still in the night sky.,8/15/2014
8/9/2014 0:30,Metairie,LA,Other,15 minutes,My childhood friend and I witnessed a strange aircraft flying low above Metairie not in accordance with airspace regulation.,8/15/2014
8/9/2014 0:00,Woolwich Twp,NJ,Disk,15 minutes,"Slow hovering object, making strange humming noise with blinking red and white lights down the center",8/22/2014
8/8/2014 23:30,Lockport,IL,Circle,2 minutes,Blue and red steady object.,8/15/2014
8/8/2014 23:28,Fresno,CA,Triangle,2:00 minutes,"Me and cousin saw triangle shaped objects with three lights at each tip gliding through the sky at a quick speed, the craft was silent",8/15/2014
8/8/2014 23:16,Dennis Port,MA,Circle,3 minutes,I saw a flying fireball fly horizontally for 3 minutes!,8/15/2014
8/8/2014 22:23,Custar,OH,Oval,10 seconds,Bright white light seen going south to north.,8/15/2014
8/8/2014 22:00,Forest Grove,OR,Light,3 hours,2 erratic flashing lights.,8/15/2014
8/8/2014 22:00,Dunmore,PA,Sphere,3 minutes,"RED Sphere spotted over Scranton, PA.",8/15/2014
8/8/2014 21:45,Gardners,PA,Light,3 minutes,Several lights in the sky following the same pattern.,8/15/2014
8/8/2014 21:40,Kaukauna,WI,Fireball,5 minutes,"2 witnesses saw 7-8 fireballs were flying in formation at 9:40 p.m. near Kaukauna, WI.",8/15/2014
8/8/2014 21:40,Kaukauna,WI,Fireball,5 minutes,Strange lights resembling fireballs seen in night sky.,8/15/2014
8/8/2014 21:30,DeBary,FL,Circle,20 minutes,Sighting of flying object in night sky shooting sparks.,8/15/2014
8/8/2014 21:30,Pittsburgh,PA,Light,3 minutes,12 red lights over Pittsburg.,8/15/2014
8/8/2014 21:15,Monroe Township,NJ,Fireball,45 seconds,5 Orange fireballs over Central New Jersey,8/15/2014
8/8/2014 21:00,Eldridge,MO,Circle,~15 seconds,"I noticed in the sky above me, a stationary orange ball that seemed to be glowing with a slight flicker.",8/22/2014
8/8/2014 21:00,Scottsdale,AZ,Fireball,30 seconds,"Two Orange Balls of Light Over Scottsdale, AZ.",8/15/2014
8/8/2014 21:00,San diego,CA,Light,10 seconds,Light on the sky banish quick in the sky.,8/15/2014
8/8/2014 21:00,Fort Frances (Canada),ON,Oval,1-2 minutes,Red white and yellow oval shaped object hovering in the sky,9/10/2014
8/8/2014 20:37,Petersburg,VA,Fireball,5 minutes,I viewed 5 fireball UFOs in Petersburg. The last showed up very bright and seemed as if it came from the ground and vanished.,8/15/2014
8/8/2014 20:00,Blue Eye,MO,Light,3 minutes,"I'm not crazy, I'm a commercial pilot and a paramedic and I saw a group of bright white lights flying over Blue Eye Missouri on 8/8/14.",8/15/2014
8/8/2014 20:00,Tulsa,OK,Circle,5-10 seconds,Bright light above cloud.,8/15/2014
8/8/2014 19:30,Salt Lake City,UT,Circle,30 seconds,"Sitting in back yard with my wife, looking towards the south. about 45 degrees above horizon i spotted a round red ball moving S to N.",8/29/2014
8/8/2014 12:00,Tampa,FL,Disk,15 seconds,Shiny silver flat fast pace.,8/15/2014
8/8/2014 12:00,Port Coquitlam (Canada),BC,Unknown,1 minute,Small white object in daytime sky over Port Coquitlam.,8/15/2014
8/8/2014 11:45,Charleston,SC,Rectangle,few seconds,On Friday 8-8-14 me and my wife were going to johns island and i looked towards charleston harbor and saw a rectangle like object in th,8/15/2014
8/8/2014 3:30,North Liberty,IA,Circle,0:45,"2 round, very large objects traveling at alarming speed through cloud ceiling.",8/22/2014
8/8/2014 0:45,Safety Harbor,FL,Circle,0:00:05,Small light disc circling ball of light flies by. Not a vessel.,8/8/2014
8/8/2014 0:10,Couderay,WI,Cigar,15 minutes,Cigar object with changing lights. Hovered in the sky over 15 minutes. I have video.,8/8/2014
8/7/2014 23:45,Oregon City,OR,Oval,5 minutes,"Red bottom, blue green top lights.",8/8/2014
8/7/2014 23:30,Surfside Beach,SC,Fireball,2 minutes,"Circle, Orange fire ball was not moving Approximately 200 - 250 feet off of ground.",8/15/2014
8/7/2014 23:30,Oregon City,OR,Disk,15 minutes,Craft moving slowly overhead as if searching for something.,8/8/2014
8/7/2014 22:20,Elizabethtown,KY,Diamond,8+ minutes,"Zig-zagging set of four lights, one red and two white, that repeatedly conformed into one bright red object above the interstate.",8/8/2014
8/7/2014 22:00,Amery,WI,Light,3 seconds,Two star-like objects moving in erratic formations.,8/15/2014
8/7/2014 21:45,Shreveport (Arcadia),LA,Light,2+ hours,"I observed an aircraft looking object moving from W to E. It has bright lights that move in a zig zag, up and down, and around.",8/8/2014
8/7/2014 21:45,Wauwatosa,WI,Light,Unsure,Light in the Sky.,8/8/2014
8/7/2014 21:45,Deal,NJ,Light,15 seconds,"Walking on the beach at night where one sees many flights going into New York City, I suddenly noticed some lights that were moving.",8/8/2014
8/7/2014 20:45,Allentown,PA,Fireball,1 minute,I saw a red light in the shape of a circle appear in the middle of the sky.,8/8/2014
8/7/2014 17:30,Ketchikan,AK,Oval,2 minutes,"Daylight a few miles away, very bright, oval, silent, stationary then disappeared.",8/8/2014
8/7/2014 16:30,Cherry grove,OH,Teardrop,1 minute,Saw a orange firey object in the sky.,9/10/2014
8/7/2014 5:20,Perry,OH,Fireball,0:04,White flaming object.,8/8/2014
8/7/2014 5:15,Kenosha,WI,Triangle,7 minutes,Naked eye It was bright and flashed. Using binoculars It appeared to have a parachute Shape at at the 4 o'clock mark from its frozen s,8/8/2014
8/7/2014 3:00,Franklin,ME,Unknown,3 minutes,"3 Glowing Yellow, Medium Large ""Trucks"" Have no visible Wheels, Painfully Bright Lights all over surface",8/8/2014
8/7/2014 0:01,Grand Blanc,MI,Unknown,minutes?,Gold/yellow bow-tie shape with red orange center.,8/8/2014
8/6/2014 23:10,Madison,WI,Circle,10 minutes,"Circular craft (looks like stars) floats above lake Monona, another pulls up next, then rushes away.",8/8/2014
8/6/2014 23:05,Ellendale,DE,Triangle,15 seconds,"Three white lights in a triangle formation were hovering above the tree line, until the lights dimmed and it totally disappeared.",8/8/2014
8/6/2014 22:30,May Pen (Jamaica),,Light,~5 minutes,Unusually large orange ball of light seen.,8/8/2014
8/6/2014 22:30,Allen,TX,Rectangle,3 minutes,"Red and Blue lights in sky at Allen, Texas.",8/8/2014
8/6/2014 22:00,Orlando,FL,Light,35 seconds,Near the Orlando International Airport. Light seen ascending from south to north. In a White and orange color.,8/15/2014
8/6/2014 22:00,Cape Canaveral,FL,Unknown,30 minutes,Hovering silent craft red and green lights flashing. 20 minutes in one spot wierd lightning appeared.,8/8/2014
8/6/2014 21:30,Charlotte,NC,Light,,Fast speeding steady electric blue light followed by helicopter.,8/8/2014
8/6/2014 21:15,Dummerston,VT,Sphere,5 minutes,"Three light balls in an arch, and then dancing light balls.",8/8/2014
8/6/2014 20:40,Colorado Springs,CO,Sphere,5 minutes,"Looked like a star, but wasn't.",8/8/2014
8/6/2014 19:30,Waianae,HI,Light,30-40 minutes,"Right after the sunset approx. 7:10pm near Yokahama Bay on the Waianae Coast, on the island of Oahu in Hawai`i, I noticed bright.",8/8/2014
8/6/2014 14:00,Langley AFB,VA,Chevron,3 minutes,Black V-shape. Hovering position. Rolls to side to show oval dome shape at V base. No lights or sound. Does not match any drone photo.,8/8/2014
8/6/2014 7:15,Rockport,MA,Cigar,~2 minutes,"Craft sighted that looked like airplane, then emitted big blue ball of light and vanished.",8/8/2014
8/6/2014 4:30,Wichita,KS,Unknown,3-5 minutes,"Low rumbling, like hot air balloon pulling the gas handle.",8/8/2014
8/6/2014 2:00,Tukwilla,WA,Sphere,1 second,High speed bluish sphere flew over me.,8/8/2014
8/6/2014 2:00,Oshawa (Canada),ON,Diamond,,Three green lights in front of my car pacing my speed.,8/8/2014
8/6/2014 1:32,Fontana,CA,Oval,towards heading back home,Oval bright with red lights vanish.,8/8/2014
8/6/2014 1:20,Encino,CA,Fireball,2 seconds,Orange ball from east to west.,8/8/2014
8/5/2014 23:00,Amarillo,TX,Triangle,1.5 hours,Triangle shaped craft with three lights or more.,8/8/2014
8/5/2014 22:29,Merrimack,NH,Cross,5 minutes,Bright light turned into futuristic looking ufo with green and red lights flew over me and landed where i could not see (silent).,8/8/2014
8/5/2014 22:00,Algonquin Highlands (Canada),ON,Light,1-2 minutes,"On Tues., Aug. 5th, at 10:00 pm EST, a silent light UFO was observed traveling at a high rate of velocity, banking sharper than an a/c.",8/15/2014
8/5/2014 21:25,Cleveland,TN,Circle,2 seconds,"We were waiting to see the ISS pass over. Thinking we had possibly missed it; but, still sat on the back deck a few more minutes.",9/5/2014
8/5/2014 21:13,Los Angeles,CA,Fireball,0:04,It looked like a meteor or fireball falling at first sight.,8/8/2014
8/5/2014 20:50,Mesa,AZ,Formation,10 seconds,I was driving from Fountain Hills to my apartment using highway 87.,8/8/2014
8/5/2014 20:46,Greenfield,WI,Circle,4 minutes,Fire balls turned into black spheres.,8/8/2014
8/5/2014 20:35,Aiea,HI,Light,30 minutes,"Green light moving extremely fast covering huge distances. Dropping, going side to side, and elevating with extreme speed and random.",8/8/2014
8/5/2014 10:45,Moncton (Canada),NB,Fireball,5 minutes,((HOAX??)) Fireballs flew up then across the horizon.,8/8/2014
8/5/2014 8:55,Buffalo,NY,Other,minutes,"Black ""thing.""",9/10/2014
8/5/2014 4:30,Silverdale,WA,Light,2 minutes,Small star like light.,8/8/2014
8/5/2014 4:03,Lake Wales,FL,Fireball,35 seconds,As I was driving my 18 wheeler across route 60 east in Lake Wales I noticed a huge orange ball of fire ascending from the trees north o,8/8/2014
8/5/2014 4:00,Windermere/Orlando area,FL,Light,1 minute,Orange reddish orbs in the Orlando/Windermere area.,8/8/2014
8/5/2014 4:00,Wildwood,FL,Fireball,,Stationary silent orange glowing object that faded away to look like a star in less than 2 minutes.,8/8/2014
8/5/2014 4:00,Fort Pierce,FL,Circle,,Orange fireball pushing up and over the ocean.,8/8/2014
8/5/2014 4:00,Port Saint Lucie,FL,,,A 5 point ball of fire. ((NUFORC Note: Possible meteor?? PD)),8/8/2014
8/5/2014 0:36,Wasilla,AK,Light,3 minutes,"Orange glowing orb, Wasilla, Alaska.",8/8/2014
8/5/2014 0:30,Tustin,CA,Triangle,~30 minutes,Stationary triangular shaped UFO with 3 very bright lights sighted several times at 5-10 min intervals during a period of 1 hr..,8/8/2014
8/5/2014 0:13,Parma,OH,Light,60 minutes,Bright flashes in the sky with red lights.,8/8/2014
8/5/2014,Port Neches,TX,Light,,"Any reports of sightings in Port Neches, TX.",8/8/2014
,,,,,,
,,,,,"Will follow-up, with reporting if so.",
8/5/2014,Fayetteville,NC,Circle,few seconds,Six light colored objects in the sky over fayetteville nc during day light hours.,9/10/2014
8/4/2014 23:00,Chico,CA,Fireball,1 minute,"Fire in the sky, an orange UFO Mystery.",8/8/2014
8/4/2014 22:30,Sonoma,CA,Light,5:00 minutes,Pulsating floating red orb flies over home.,8/8/2014
8/4/2014 22:01,Chapel Hill,NC,Fireball,2 seconds,"Witnessed a greenish - blue fire ball streak low, fast, overhead in the sky at 10:01 pm Monday August 4th 2014. I was out with my dog w",8/8/2014
8/4/2014 22:00,Gastonia,NC,Fireball,5 seconds,Bright green ball with a blue tail?,8/8/2014
8/4/2014 21:58,Spring Lake,NC,Fireball,5 seconds,Ball of fire falling.,8/8/2014
8/4/2014 21:05,Seattle,WA,Light,4 minutes,"2 bright orange lights traversing the sky from east to west followed by a single light of the same magnitude, speed, and height.",8/8/2014
8/4/2014 21:00,Dallas,GA,Triangle,2 minutes,Husband an daughter saw and video taped triangular craft.,8/8/2014
8/4/2014 20:40,Strumica (Macedonia),,Light,60 seconds,"At first at around 20:30PM there was a light object, shining a constant white light, heading from west to east.",8/8/2014
,,,,,,
,,,,,That object might ha,
8/4/2014 19:00,Isle of palms,SC,Oval,10 seconds,Oval object over ocean horizon.,8/8/2014
8/4/2014 4:30,Portland,OR,Circle,unknown,Bright red and orange orbs flying in the sky.,8/8/2014
8/4/2014 0:00,Cypress,TX,Fireball,~2 minutes,HUGE fireball slowly descending from the sky.,8/8/2014
8/4/2014 0:00,Rochester,NY,Light,15 minutes,Fleet of lights seen through the clouds.,8/8/2014
8/3/2014 23:30,White Lake,MI,Circle,3 minutes,It looked like a ball of fire and then it disappeared before our eyes.,8/8/2014
8/3/2014 23:30,Kearney (near) (Canada),ON,Circle,~20 minutes,5 red and white flying objects and green flashes coming from the forest below them in Northern Ontario,8/22/2014
8/3/2014 23:30,Jackfish Lake (Canada),SK,Circle,30 minutes,Myself and 2 others saw bright orange amber light appear from above horizon flew west at high speed about 6 kilometres away from us wot,8/8/2014
8/3/2014 23:00,Edgewood,MD,Light,90 minutes,"Last night, Sunday, August 8th approximately 10:30-11pm a friend and I went outside in the backyard to smoke a cigarette when we notice",8/8/2014
8/3/2014 23:00,Wilson,PA,Light,1 minute,Three bright orange/red lights hovering above Rt. 22 forming in an acute triangle.,8/8/2014
8/3/2014 22:30,Sunset Beach,NC,Circle,30 seconds,"BRIGHT, ORANGE LIGHT CAME IN DIRECTLY OFF THE OCEAN FLYING NORTH WEST. THE CRAFT WAS ABSOLUTELY SILENT AND FLEW BELOW THE LOW STORM CLO",8/8/2014
8/3/2014 22:00,Mineral Point,WI,Light,a few minutes,Star-like object moving south to north; flashing light at different spots in sky.,8/8/2014
8/3/2014 22:00,Omaha,NE,Unknown,2 minutes,Glowing lights sometimes all at once hovering close to humans on ground was very quiet maybe less than 100 miles from ground.,8/8/2014
8/3/2014 21:45,Hyannis,MA,Fireball,2 minutes,Two red/orange fireballs over Nantucket Sound seen from Hyannis.,8/8/2014
8/3/2014 21:45,Emporia,KS,Light,2 minutes,Ball of extremely bright light started just above the moon and moved across the sky right above me.,8/8/2014
8/3/2014 21:40,Medina,OH,Chevron,5 minutes,Bright red orange triangular shaped object with erratic movement came to stop then became lighter and smaller and disappeared.,8/8/2014
8/3/2014 21:30,Middleburg,FL,Light,5 minutes,Freaked the hell out!,8/8/2014
8/3/2014 21:30,Martinsburg,WV,Fireball,15 seconds,Weird ball of light falling to the ground.,8/8/2014
8/3/2014 21:30,London (Canada),,Fireball,,Streak of light or fire ball shooting down from sky less than 1 second.,8/8/2014
8/3/2014 21:20,Waterford,CT,Rectangle,3 minutes,Red ball of light traveling west and gaining altitude until lost in clouds.,8/8/2014
8/3/2014 21:15,Senatobia,MS,Light,,"I saw what I can describe as a silent, stationary beacon in the night sky make a single revolution and vanish.",8/8/2014
8/3/2014 21:15,Galliano,LA,Light,15 minutes,"At 9:15pm on August 3rd,2014 my fianc‚' and I witnessed 3 large red circular lights in approx. 5 minute intervals pass over Galliano.",8/8/2014
8/3/2014 21:00,Townsend,DE,Fireball,75 seconds,Glowing ball of fire hovering in the evening sky.,8/8/2014
8/3/2014 21:00,Los Banos,CA,Unknown,1-2 minutes,Close Road encounter on hwy 152.,8/22/2014
8/3/2014 20:15,Cleburne,TX,Light,15 seconds,Intensely brightly lit object sighted flying at low altitude and high speed.,8/8/2014
8/3/2014 20:00,Perry Hall,MD,Triangle,~3 minutes,Was typing up some work on my laptop in my car and saw it out of the corner of my eye. Captured it on cellphone. There was a lightning,8/8/2014
8/3/2014 17:30,Burnaby (Canada),BC,Cigar,15 minutes,I was sitting in my sun deck looking up at the sky. Saw a bright light shining. First I thought it was just a plane.,8/8/2014
8/3/2014 16:00,Franklin,MA,Other,10 minutes,"Bat-shaped glider over Franklin, MA.",8/8/2014
8/3/2014 14:30,Castle Rock,CO,Circle,4-5 minutes,"Six objects in the sky in Castle Rock, CO.",8/8/2014
8/3/2014 14:00,Salisbury,MD,Changing,15 minutes,Three witness observe a black and silver object appearing to change from bell shaped to round.,9/5/2014
8/3/2014 11:21,Dawsonville,GA,Circle,5,"Huge white orb/white light moving across dawson forest. No sound, very bright. Awsome sight. Two couples witnessed object.",8/8/2014
8/3/2014 5:05,Toronto (Canada),ON,,20 seconds,Startled awake by my cat going crazy & a black shadow figure looking over my lower half.,8/8/2014
8/3/2014 3:00,Kittery Point,ME,Circle,3 minutes,Red Orb siting in my bedroom on two occasions.,8/15/2014
8/3/2014 2:30,Clackamas,OR,Flash,A few seconds,Two Bright Flashes Lit Up A Clear Night Sky And The Interior Of My House.,8/8/2014
8/3/2014 2:13,Everett,WA,Diamond,3-4 seconds,"Brilliant green diamond shaped UFO sighted over Everett, Wa. ((NUFORC Note: Possible meteor?? PD))",8/8/2014
8/3/2014 2:00,Tribune,KS,Triangle,1 minute,Triangle craft with three red light in western Kansas.,8/8/2014
8/3/2014 0:15,Waupun,WI,Triangle,5 minutes,"Red, orange and blue lights in a field forming a triangle.",8/8/2014
8/3/2014 0:00,Kennesaw,GA,,Unknown,We where driving down the road from my fianc‚s house. I was watching sky and I saw a flash of light over downtown kennesaw. Early that,8/8/2014
8/2/2014 23:45,Livonia,MI,Light,3 minutes,"Three reddish-orange objects/lights in the sky over Livonia, MI.",8/8/2014
8/2/2014 23:34,Superior,CO,Circle,4 minutes,"Bright red ball of light appeared in the sky, traveled for a bit, then jetted upward and disappeared.",8/8/2014
8/2/2014 23:30,Oak Ridge,TN,Circle,20-30 seconds,Quick moving massive ball of fire Not lightening ball!,8/8/2014
8/2/2014 23:20,Burlington (Canada),ON,Circle,,Orange looking orbs in the sky moving quickly stop than disappear.,8/8/2014
8/2/2014 23:07,Flat Creek,TN,Cylinder,5-10 minutes,"Looked out the window and thought it was the moon, but it was very low in the sky and there was no lunar eclipse.",8/8/2014
8/2/2014 23:00,Slidell,LA,Disk,5 seconds,"On 8-2-2014, I was bringing my girlfriend home as I usually do at around 22:30 or 23:00. As we made out way down her street, we witness",8/8/2014
8/2/2014 23:00,Pierre,SD,Light,5 minutes,Bright light with no sound moves west to east.,8/8/2014
8/2/2014 23:00,Arlington,WA,Fireball,4 seconds,"We were outside pooking at the stars, when we saw a what looked like a fireball falling at an angle,off to the southeast of the sky.It",8/8/2014
8/2/2014 22:45,Oklahoma City,OK,Other,1 minute,Very bright white light moving at high speed west to northeast with no flashing colored lights.,8/8/2014
8/2/2014 22:45,Denver,CO,Oval,60 seconds,"Two bright orange orbs in Northwest Denver synchronized, traveling northeasterly above tree line, then disappeared.",8/8/2014
8/2/2014 22:30,Lake Worth,FL,Fireball,1 minute,"Orange fireball, low speed, low altitude moving from east to west.",8/8/2014
8/2/2014 22:20,Eva,TN,Fireball,5 seconds,WHITE SPHERE FOLLOWED BY A TEARDROP SHAPE OF RED BORDERED WITH ORANGE SHOOTING DOWN TOWARD EARTH.,8/8/2014
8/2/2014 22:20,Tupelo,MS,Fireball,6 seconds,Bright green fireball falling diagonally.,8/8/2014
8/2/2014 22:20,Memphis,TN,Fireball,1 minute,Green lights with a glare where fleeing across the sky.i sat in the drive-in theather when a green object spotted my eyes?,8/8/2014
8/2/2014 22:20,Parkers Cross Road,TN,Fireball,10 seconds,Stunning.,8/8/2014
8/2/2014 22:00,Northglenn,CO,Light,4 minutes,"White light, no sound stopped and changed direction. brighter then stars it passed.",8/8/2014
8/2/2014 22:00,Madison/east Limestone,AL,Light,1 minute,"Bright light quickly disappears. ((NUFORC Note: Possible meteor, we wonder. PD))",8/8/2014
8/2/2014 22:00,Skokie,IL,Sphere,,"Looked like a Blue Star, that flew SE from its NorthWest location and faded out of sight.",8/8/2014
8/2/2014 22:00,Greece,NY,Fireball,Hour,Fireballs hovering in the sky. Bright yellow or orange. Light would go out on one and then turn on on others. Very big. Crafts did not,8/8/2014
8/2/2014 22:00,Arlington,TN,Circle,2 seconds,"I saw a perfectly round shape fall from the sky very, very fast. It was blue-green in color.",8/8/2014
8/2/2014 22:00,Palm Springs,CA,Light,17 minutes,"5 light flights formation, from V to inverted L then 4 silent lights follow up mountain face into sky.",8/8/2014
8/2/2014 21:50,Pleasant Prairie,WI,Fireball,3-5 minutes,Four orange an red balls flying over Lake Michigan. All disappeared in the same spot,8/8/2014
8/2/2014 21:45,Wall,NJ,Circle,90 seconds,Orange ball of light in the sky.,8/8/2014
8/2/2014 21:45,Fishkill,NY,Fireball,1 minute,Round burning object moving across Fishkill 8/2/14.,8/8/2014
8/2/2014 21:45,Topeka,KS,Fireball,30 seconds,"2 orange, floating objects.",8/8/2014
8/2/2014 21:40,Orlando,FL,Egg,3 minutes,Orange craft during storm.,8/8/2014
8/2/2014 21:30,Manzanita,OR,Circle,5-10 minutes,4 bright orange lights over ocean in Manzanita OR 8/2/2014.,8/8/2014
8/2/2014 21:20,St. Louis,MO,Light,15 minutes,Formation of yellow lights in the sky.,8/8/2014
8/2/2014 21:20,Von Ormy,TX,Light,10-15 seconds,"Lighted object on south-to-north trajectory, traveling over south central (San Antonio) Texas",8/8/2014
8/2/2014 21:00,De Soto,WI,Fireball,3 minutes,"Two big, bright, silent, non-blinking orange fireball-type lights cross Mississippi River valley near De Soto, WI.",8/8/2014
